date,apple,pen
2014-11-09,1406199.0,110058.0
2014-11-10,1404338.0,109893.0
2014-11-11,1402530.0,109747.0
2014-11-12,1400612.0,109572.0
2014-11-13,1398763.0,109433.0
2014-11-14,1396886.0,109296.0
2014-11-15,1429801.0,111792.0
2014-11-16,1427885.0,111664.0
2014-11-17,1426093.0,111519.0
2014-11-18,1424274.0,111391.0
2014-11-19,1422380.0,111256.0
2014-11-20,1420590.0,111105.0
2014-11-21,1418784.0,110971.0
2014-11-22,1416977.0,110822.0
2014-11-23,1415074.0,110679.0
2014-11-24,1413239.0,110530.0
2014-11-25,1411414.0,110390.0
2014-11-26,1409493.0,110214.0
2014-11-27,1407607.0,110082.0
2014-11-28,1405770.0,109936.0
2014-11-29,1403874.0,109804.0
2014-11-30,1402018.0,109686.0
2014-12-01,1435151.0,112260.0
2014-12-02,1433257.0,112121.0
2014-12-03,1431437.0,111971.0
2014-12-04,1429548.0,111824.0
2014-12-05,1427658.0,111698.0
2014-12-06,1425782.0,111546.0
2014-12-07,1423896.0,111413.0
2014-12-08,1422061.0,111230.0
2014-12-09,1420160.0,111087.0
2014-12-10,1418269.0,110942.0
2014-12-11,1416373.0,110786.0
2014-12-12,1414370.0,110645.0
2014-12-13,1412525.0,110505.0
2014-12-14,1410690.0,110351.0
2014-12-15,1443786.0,112993.0
2014-12-16,1441984.0,112870.0
2014-12-17,1440139.0,112729.0
2014-12-18,1438323.0,112607.0
2014-12-19,1436539.0,112470.0
2014-12-20,1434678.0,112320.0
2014-12-21,1432821.0,112179.0
2014-12-22,1430969.0,112052.0
2014-12-23,1429112.0,111918.0
2014-12-24,1427213.0,111767.0
2014-12-25,1425383.0,111621.0
2014-12-26,1423466.0,111480.0
2014-12-27,1421611.0,111321.0
2014-12-28,1419767.0,111167.0
2014-12-29,1417847.0,111037.0
2014-12-30,1415946.0,110888.0
2014-12-31,1414034.0,110726.0
2015-01-01,1446980.0,113260.0
2015-01-02,1445138.0,113117.0
2015-01-03,1443352.0,112983.0
2015-01-04,1441471.0,112860.0
2015-01-05,1439601.0,112725.0
2015-01-06,1437677.0,112592.0
2015-01-07,1435774.0,112451.0
2015-01-08,1433891.0,112313.0
2015-01-09,1431971.0,112180.0
2015-01-10,1430085.0,112030.0
2015-01-11,1428149.0,111888.0
2015-01-12,1426292.0,111742.0
2015-01-13,1424459.0,111589.0
2015-01-14,1422596.0,111444.0
2015-01-15,1455286.0,113962.0
2015-01-16,1453379.0,113839.0
2015-01-17,1451525.0,113687.0
2015-01-18,1449686.0,113570.0
2015-01-19,1447874.0,113397.0
2015-01-20,1446015.0,113294.0
2015-01-21,1444084.0,113156.0
2015-01-22,1442238.0,113034.0
2015-01-23,1440301.0,112898.0
2015-01-24,1438496.0,112778.0
2015-01-25,1436672.0,112653.0
2015-01-26,1434761.0,112500.0
2015-01-27,1432959.0,112362.0
2015-01-28,1431052.0,112212.0
2015-01-29,1429203.0,112075.0
2015-01-30,1427245.0,111920.0
2015-01-31,1425431.0,111771.0
2015-02-01,1458493.0,114273.0
2015-02-02,1456617.0,114161.0
2015-02-03,1454772.0,114025.0
2015-02-04,1452935.0,113876.0
2015-02-05,1451103.0,113723.0
2015-02-06,1449256.0,113594.0
2015-02-07,1447396.0,113451.0
2015-02-08,1445483.0,113324.0
2015-02-09,1443616.0,113169.0
2015-02-10,1441752.0,113026.0
2015-02-11,1439888.0,112875.0
2015-02-12,1437975.0,112740.0
2015-02-13,1436108.0,112625.0
2015-02-14,1434319.0,112474.0
2015-02-15,1467326.0,115048.0
2015-02-16,1465542.0,114902.0
2015-02-17,1463651.0,114764.0
2015-02-18,1461803.0,114625.0
2015-02-19,1459976.0,114467.0
2015-02-20,1458093.0,114320.0
2015-02-21,1456194.0,114188.0
2015-02-22,1454341.0,114060.0
2015-02-23,1452448.0,113926.0
2015-02-24,1450492.0,113808.0
2015-02-25,1448576.0,113673.0
2015-02-26,1446723.0,113521.0
2015-02-27,1444911.0,113369.0
2015-02-28,1443046.0,113223.0
2015-03-01,1476131.0,115711.0
2015-03-02,1474355.0,115565.0
2015-03-03,1472471.0,115415.0
2015-03-04,1470582.0,115256.0
2015-03-05,1468733.0,115114.0
2015-03-06,1466796.0,114958.0
2015-03-07,1464921.0,114817.0
2015-03-08,1463085.0,114685.0
2015-03-09,1461154.0,114552.0
2015-03-10,1459317.0,114401.0
2015-03-11,1457429.0,114261.0
2015-03-12,1455582.0,114114.0
2015-03-13,1453641.0,113966.0
2015-03-14,1451794.0,113825.0
2015-03-15,1484925.0,116360.0
2015-03-16,1483083.0,116204.0
2015-03-17,1481180.0,116052.0
2015-03-18,1479315.0,115903.0
2015-03-19,1477490.0,115750.0
2015-03-20,1475567.0,115606.0
2015-03-21,1473685.0,115481.0
2015-03-22,1471744.0,115339.0
2015-03-23,1469885.0,115188.0
2015-03-24,1468082.0,115027.0
2015-03-25,1466249.0,114880.0
2015-03-26,1464394.0,114753.0
2015-03-27,1462529.0,114597.0
2015-03-28,1460652.0,114459.0
2015-03-29,1458781.0,114334.0
2015-03-30,1456969.0,114176.0
2015-03-31,1455121.0,114025.0
2015-04-01,1488343.0,116591.0
2015-04-02,1486424.0,116448.0
2015-04-03,1484588.0,116309.0
2015-04-04,1482684.0,116169.0
2015-04-05,1480809.0,116037.0
2015-04-06,1479004.0,115914.0
2015-04-07,1477180.0,115777.0
2015-04-08,1475311.0,115634.0
2015-04-09,1473439.0,115492.0
2015-04-10,1471565.0,115351.0
2015-04-11,1469628.0,115207.0
2015-04-12,1467705.0,115049.0
2015-04-13,1465821.0,114912.0
2015-04-14,1463968.0,114772.0
2015-04-15,1496937.0,117368.0
2015-04-16,1495108.0,117233.0
2015-04-17,1493203.0,117090.0
2015-04-18,1491326.0,116944.0
2015-04-19,1489466.0,116808.0
2015-04-20,1487584.0,116659.0
2015-04-21,1485740.0,116505.0
2015-04-22,1483927.0,116391.0
2015-04-23,1482058.0,116251.0
2015-04-24,1480163.0,116111.0
2015-04-25,1478255.0,115964.0
2015-04-26,1476333.0,115839.0
2015-04-27,1474447.0,115694.0
2015-04-28,1472600.0,115551.0
2015-04-29,1470722.0,115411.0
2015-04-30,1468819.0,115271.0
2015-05-01,1501947.0,117808.0
2015-05-02,1499989.0,117681.0
2015-05-03,1498125.0,117557.0
2015-05-04,1496305.0,117408.0
2015-05-05,1494381.0,117260.0
2015-05-06,1492500.0,117112.0
2015-05-07,1490652.0,116951.0
2015-05-08,1488806.0,116810.0
2015-05-09,1486952.0,116658.0
2015-05-10,1485133.0,116514.0
2015-05-11,1483254.0,116368.0
2015-05-12,1481387.0,116230.0
2015-05-13,1479532.0,116071.0
2015-05-14,1477666.0,115944.0
2015-05-15,1510830.0,118579.0
2015-05-16,1508962.0,118416.0
2015-05-17,1507088.0,118268.0
2015-05-18,1505223.0,118099.0
2015-05-19,1503370.0,117940.0
2015-05-20,1501467.0,117826.0
2015-05-21,1499592.0,117671.0
2015-05-22,1497682.0,117534.0
2015-05-23,1495769.0,117401.0
2015-05-24,1493895.0,117258.0
2015-05-25,1492027.0,117145.0
2015-05-26,1490198.0,117001.0
2015-05-27,1488266.0,116853.0
2015-05-28,1486327.0,116699.0
2015-05-29,1484540.0,116551.0
2015-05-30,1482626.0,116418.0
2015-05-31,1480844.0,116270.0
2015-06-01,1513943.0,118787.0
2015-06-02,1512031.0,118645.0
2015-06-03,1510155.0,118518.0
2015-06-04,1508296.0,118383.0
2015-06-05,1506428.0,118240.0
2015-06-06,1504500.0,118087.0
2015-06-07,1502588.0,117952.0
2015-06-08,1500771.0,117804.0
2015-06-09,1498899.0,117655.0
2015-06-10,1496978.0,117496.0
2015-06-11,1495165.0,117355.0
2015-06-12,1493237.0,117228.0
2015-06-13,1491349.0,117080.0
2015-06-14,1489560.0,116927.0
2015-06-15,1522925.0,119493.0
2015-06-16,1521075.0,119346.0
2015-06-17,1519173.0,119209.0
2015-06-18,1517202.0,119069.0
2015-06-19,1515384.0,118910.0
2015-06-20,1513566.0,118795.0
2015-06-21,1511708.0,118659.0
2015-06-22,1509840.0,118519.0
2015-06-23,1508007.0,118371.0
2015-06-24,1506158.0,118226.0
2015-06-25,1504320.0,118080.0
2015-06-26,1502422.0,117931.0
2015-06-27,1500544.0,117795.0
2015-06-28,1498690.0,117653.0
2015-06-29,1496771.0,117518.0
2015-06-30,1494865.0,117397.0
2015-07-01,1527812.0,119930.0
2015-07-02,1525999.0,119779.0
2015-07-03,1524151.0,119628.0
2015-07-04,1522276.0,119502.0
2015-07-05,1520458.0,119374.0
2015-07-06,1518636.0,119230.0
2015-07-07,1516756.0,119081.0
2015-07-08,1514913.0,118939.0
2015-07-09,1513109.0,118800.0
2015-07-10,1511229.0,118652.0
2015-07-11,1509332.0,118494.0
2015-07-12,1507504.0,118326.0
2015-07-13,1505613.0,118194.0
2015-07-14,1503790.0,118051.0
2015-07-15,1537062.0,120547.0
2015-07-16,1535135.0,120399.0
2015-07-17,1533205.0,120262.0
2015-07-18,1531390.0,120117.0
2015-07-19,1529515.0,119964.0
2015-07-20,1527666.0,119812.0
2015-07-21,1525775.0,119683.0
2015-07-22,1523887.0,119539.0
2015-07-23,1522026.0,119408.0
2015-07-24,1520139.0,119248.0
2015-07-25,1518301.0,119097.0
2015-07-26,1516441.0,118934.0
2015-07-27,1514532.0,118768.0
2015-07-28,1512630.0,118647.0
2015-07-29,1510708.0,118508.0
2015-07-30,1508853.0,118365.0
2015-07-31,1506950.0,118236.0
2015-08-01,1539707.0,120823.0
2015-08-02,1537819.0,120695.0
2015-08-03,1535846.0,120547.0
2015-08-04,1534024.0,120410.0
2015-08-05,1532145.0,120268.0
2015-08-06,1530277.0,120123.0
2015-08-07,1528441.0,119994.0
2015-08-08,1526583.0,119856.0
2015-08-09,1524650.0,119719.0
2015-08-10,1522716.0,119592.0
2015-08-11,1520840.0,119454.0
2015-08-12,1518955.0,119327.0
2015-08-13,1517076.0,119183.0
2015-08-14,1515184.0,119059.0
2015-08-15,1548332.0,121611.0
2015-08-16,1546441.0,121460.0
2015-08-17,1544651.0,121316.0
2015-08-18,1542822.0,121165.0
2015-08-19,1541052.0,121015.0
2015-08-20,1539217.0,120887.0
2015-08-21,1537348.0,120745.0
2015-08-22,1535474.0,120616.0
2015-08-23,1533561.0,120486.0
2015-08-24,1531735.0,120340.0
2015-08-25,1529937.0,120198.0
2015-08-26,1528097.0,120033.0
2015-08-27,1526220.0,119879.0
2015-08-28,1524382.0,119755.0
2015-08-29,1522588.0,119632.0
2015-08-30,1520673.0,119474.0
2015-08-31,1518813.0,119330.0
2015-09-01,1551802.0,121833.0
2015-09-02,1549909.0,121676.0
2015-09-03,1548095.0,121539.0
2015-09-04,1546165.0,121397.0
2015-09-05,1544276.0,121259.0
2015-09-06,1542405.0,121116.0
2015-09-07,1540519.0,120975.0
2015-09-08,1538658.0,120853.0
2015-09-09,1536758.0,120706.0
2015-09-10,1534898.0,120582.0
2015-09-11,1533082.0,120470.0
2015-09-12,1531298.0,120311.0
2015-09-13,1529366.0,120172.0
2015-09-14,1527541.0,120027.0
2015-09-15,1560668.0,122623.0
2015-09-16,1558877.0,122472.0
2015-09-17,1556995.0,122328.0
2015-09-18,1555134.0,122182.0
2015-09-19,1553354.0,122023.0
2015-09-20,1551448.0,121862.0
2015-09-21,1549597.0,121740.0
2015-09-22,1547820.0,121594.0
2015-09-23,1545936.0,121463.0
2015-09-24,1544075.0,121327.0
2015-09-25,1542273.0,121180.0
2015-09-26,1540393.0,121038.0
2015-09-27,1538520.0,120894.0
2015-09-28,1536717.0,120767.0
2015-09-29,1534763.0,120632.0
2015-09-30,1532883.0,120498.0
2015-10-01,1565846.0,123026.0
2015-10-02,1563988.0,122891.0
2015-10-03,1562063.0,122749.0
2015-10-04,1560209.0,122599.0
2015-10-05,1558255.0,122467.0
2015-10-06,1556333.0,122337.0
2015-10-07,1554404.0,122188.0
2015-10-08,1552581.0,122037.0
2015-10-09,1550672.0,121913.0
2015-10-10,1548757.0,121768.0
2015-10-11,1546833.0,121630.0
2015-10-12,1544974.0,121503.0
2015-10-13,1543103.0,121348.0
2015-10-14,1541201.0,121214.0
2015-10-15,1574190.0,123722.0
2015-10-16,1572329.0,123586.0
2015-10-17,1570488.0,123456.0
2015-10-18,1568685.0,123306.0
2015-10-19,1566724.0,123162.0
2015-10-20,1564869.0,123036.0
2015-10-21,1562988.0,122889.0
2015-10-22,1561098.0,122750.0
2015-10-23,1559274.0,122611.0
2015-10-24,1557382.0,122437.0
2015-10-25,1555463.0,122303.0
2015-10-26,1553543.0,122172.0
2015-10-27,1551742.0,122018.0
2015-10-28,1549889.0,121880.0
2015-10-29,1548092.0,121748.0
2015-10-30,1546274.0,121609.0
2015-10-31,1544435.0,121473.0
2015-11-01,1577392.0,124070.0
2015-11-02,1575461.0,123939.0
2015-11-03,1573648.0,123772.0
2015-11-04,1571753.0,123614.0
2015-11-05,1569892.0,123471.0
2015-11-06,1567906.0,123294.0
2015-11-07,1566146.0,123138.0
2015-11-08,1564231.0,122995.0
2015-11-09,1562346.0,122852.0
2015-11-10,1560422.0,122704.0
2015-11-11,1558564.0,122565.0
2015-11-12,1556701.0,122434.0
2015-11-13,1554852.0,122275.0
2015-11-14,1552891.0,122123.0
2015-11-15,1586041.0,124724.0
2015-11-16,1584157.0,124574.0
2015-11-17,1582309.0,124410.0
2015-11-18,1580506.0,124263.0
2015-11-19,1578624.0,124138.0
2015-11-20,1576848.0,124013.0
2015-11-21,1575036.0,123900.0
2015-11-22,1573209.0,123736.0
2015-11-23,1571370.0,123577.0
2015-11-24,1569482.0,123428.0
2015-11-25,1567571.0,123303.0
2015-11-26,1565710.0,123166.0
2015-11-27,1563758.0,123040.0
2015-11-28,1561865.0,122881.0
2015-11-29,1560094.0,122734.0
2015-11-30,1558192.0,122604.0
2015-12-01,1591420.0,125047.0
2015-12-02,1589505.0,124907.0
2015-12-03,1587680.0,124760.0
2015-12-04,1585865.0,124629.0
2015-12-05,1583966.0,124481.0
2015-12-06,1582091.0,124343.0
2015-12-07,1580183.0,124194.0
2015-12-08,1578354.0,124060.0
2015-12-09,1576505.0,123913.0
2015-12-10,1574637.0,123737.0
2015-12-11,1572694.0,123579.0
2015-12-12,1570735.0,123436.0
2015-12-13,1568804.0,123284.0
2015-12-14,1566960.0,123137.0
2015-12-15,1599914.0,125756.0
2015-12-16,1597977.0,125609.0
2015-12-17,1596140.0,125469.0
2015-12-18,1594273.0,125331.0
2015-12-19,1592384.0,125184.0
2015-12-20,1590507.0,125031.0
2015-12-21,1588651.0,124894.0
2015-12-22,1586885.0,124767.0
2015-12-23,1585024.0,124622.0
2015-12-24,1583061.0,124487.0
2015-12-25,1581238.0,124341.0
2015-12-26,1579381.0,124193.0
2015-12-27,1577550.0,124041.0
2015-12-28,1575753.0,123881.0
2015-12-29,1573913.0,123742.0
2015-12-30,1572093.0,123602.0
